Plot_ID,Date Sampled,Chamber_ID,Core_ID,Sample_ID,Year,Location/Treatment,Site,Sand content (%),Clay content (%),Silt content (%),Bulk density (g/cm^3),Total porosity (%),Volumetric soil water content (%),Air-filled porosity (%),Water-filled pore space (%),Soil pH,Gravimetric soil water content (%),NH4 concentration (mg N/kg d.s.),NO3 concentration (mg N/kg d.s.),Chamber temperature (C),CH4 at Time 0 (PPM),CH4 at Time 0 (mol/cm^3),CH4 (mg CH4-C/m^2/day),CH4_A (mol/cm^2/min),CO2 (mg CO2-C/m2/day),Diffusivity (cm^2/s),Mu (/min)
NML,7/19/2013,NML_4,2662,2641,2013,Lowland,NM,23.67751333,27.4760952,48.8463915,0.93,64.90566038,12.69512195,52.21053843,19.55934486,6.42,13.65066876,4.851526414,1.878262824,22.38888889,1.866852127,8.22001E-11,-1.78417113,-1.03165E-11,3.825402197,0.581942665,0.051841718
NMU,7/19/2013,NMU_1,2665,2644,2013,Upland,NM,32.08163681,26.5767508,41.3416124,0.85,67.9245283,11.60763479,56.31689351,17.08901789,7.25,13.65604093,7.67693455,2.348976739,22.61111111,1.803146388,7.9395E-11,-1.031076968,-5.96191E-12,3.131505697,n/a,n/a
ORU,8/6/2013,ORU_6,2814,2793,2013,Upland,OR,38.29467484,37.0231951,24.6821301,1.18,55.47169811,16.1141283,39.35756982,29.0492789,6.38,13.65604093,6.72038269,1.332462119,17.03873457,1.765844655,7.77526E-11,-0.353923728,-2.04646E-12,1.380952708,1.216509861,0.001446888
SGN,10/8/2013,SGN_1,3085,3040,2013,N,SG,53.42985612,20.6978417,25.8723022,1.5,43.39622642,20.52194544,22.87428098,47.28970036,5.04,13.68129696,0.957481565,16.48362005,7.722222222,1.922218639,8.46379E-11,-1.193239209,-6.89957E-12,0.552019238,0.304440402,0.095425468
KZC,5/22/2012,KZC_5,995,974,2012,Control,KZ,22.54545455,34.63636364,42.72727273,1,62.26415094,13.68159204,48.5825589,21.973466,6.73,13.68159204,4.69862661,0.7200931,19.90526364,1.775080888,7.81592E-11,0.105934164,6.12534E-13,2.338773846,n/a,n/a
NMU,7/19/2013,NMU_4,2668,2647,2013,Upland,NM,31.69022521,26.7299119,41.5798629,0.85,67.9245283,11.64108618,56.28344212,17.13826577,7.08,13.69539551,5.817835512,1.669936692,22.44444444,1.793928308,7.89891E-11,-0.747641572,-4.32303E-12,4.390349781,n/a,n/a
SGC,10/8/2013,SGC_6,3084,3039,2013,Control,SG,63.18179338,21.0389752,15.7792314,1.3,50.94339623,17.81311346,33.13028277,34.96648198,6.69,13.70239497,1.34319211,6.494192334,8.555555556,1.814619013,7.99002E-11,-0.794476271,-4.59384E-12,1.347240379,0.642732806,0.015523867
ORU,7/23/2012,ORU_6,1614,1581,2012,Upland,OR,38.29467484,37.0231951,24.6821301,1.18,55.47169811,16.1915559,39.28014222,29.18885927,6.22,13.72165754,4.212381535,1.262253478,20.64719136,1.442304328,6.35066E-11,0.220620083,1.27567E-12,1.116460273,0.04534189,n/a
SGC,9/24/2013,SGC_4,3034,2989,2013,Control,SG,65.88117122,20.9962023,13.1226265,1.3,50.94339623,17.84113252,33.10226371,35.02148235,7.63,13.72394809,0.949701001,7.813712148,9.722222222,1.916667623,8.43935E-11,-0.730084192,-4.22151E-12,2.588962029,0.938531539,0.008053975
NMU,8/6/2012,NMU_1,1669,1624,2012,Upland,NM,32.08163681,26.5767508,41.3416124,0.85,67.9245283,11.69452001,56.23000829,17.21693224,7.49,13.75825884,4.357081279,0.728384111,19.85934678,1.899909265,8.36556E-11,-0.906872069,-5.24373E-12,n/a,n/a,n/a
SGN,9/24/2013,SGN_5,3041,2996,2013,N,SG,70.43345448,16.1272066,13.4393389,1.5,43.39622642,20.6711676,22.72505882,47.63356012,4.98,13.7807784,18.00038091,18.18960376,9.555555556,1.990781909,8.76569E-11,-0.434656341,-2.51328E-12,0.790106614,3.28720274,0.001100469
KZ4,8/24/2011,KZ4_3,796,766,2011,4Y,KZ,5.456526297,32.6011978,61.9422759,1,62.26415094,13.78504673,48.47910421,22.13962051,6.09,13.78504673,4.964296359,4.037180479,22.86278009,1.867645658,8.2235E-11,-1.592192671,-9.20641E-12,3.091720638,0.163906418,0.157730728
SGN,9/24/2013,SGN_4,3040,2995,2013,N,SG,67.67328587,21.5511428,10.7755714,1.5,43.39622642,20.71203777,22.68418865,47.72773921,5,13.80802518,0.972786868,7.634110089,9.722222222,1.988753398,8.75675E-11,-0.050446204,-2.91691E-13,0.610539389,7.048674211,6.93951E-06
ORU,7/23/2012,ORU_5,1613,1580,2012,Upland,OR,38.7279597,33.6996222,27.5724181,1.18,55.47169811,16.30141287,39.17028524,29.38690075,6.38,13.81475667,6.257769165,4.660992187,20.59219136,1.657853409,7.29976E-11,-0.865122418,-5.00233E-12,1.614705157,0.015030817,0.797605472
NMU,9/10/2013,NMU_2,3002,2957,2013,Upland,NM,29.50667443,29.372219,41.1211066,0.85,67.9245283,11.7599527,56.1645756,17.3132637,7.57,13.83523847,5.831080837,1.089366797,22.9,1.874470035,8.25355E-11,-1.095682521,-6.33548E-12,6.339713124,0.472967662,0.022181101
KZ4,6/30/2011,KZ4_4,148,34,2011,4Y,KZ,1.895959165,35.9714816,62.1325592,1,62.26415094,13.8576779,48.40647304,22.25627057,6.65,13.8576779,15.52061251,1.130886205,26.87709181,1.754581894,7.72566E-11,-1.596596475,-9.23187E-12,7.509579045,0.19877254,0.148404747
KZ4,8/24/2011,KZ4_6,799,769,2011,4Y,KZ,2.548701299,36.9642857,60.487013,1,62.26415094,13.88998813,48.37416281,22.30816275,6.19,13.88998813,5.883417781,1.616626704,22.85792401,1.80743248,7.95837E-11,-0.876182808,-5.06628E-12,2.350106155,0.308371377,0.027167041
NMU,8/19/2013,NMU_1,2929,2884,2013,Upland,NM,32.08163681,26.5767508,41.3416124,0.85,67.9245283,11.83248132,56.09204698,17.42004194,7.77,13.92056626,4.679808063,3.002241336,20.77777778,1.260569574,5.55046E-11,-1.065770781,-6.16252E-12,2.467272761,0.187419732,0.117257857
SHL,5/12/2011,SHL_4,233,328,2011,Lowland,SH,92.1325355,2.62248817,5.24497633,1.38,47.9245283,19.25456665,28.66996165,40.17685167,6.16,13.95258453,2.405461111,3.298557068,10.32571637,n/a,n/a,n/a,n/a,n/a,n/a,n/a
KZ20,5/22/2012,KZ20_2,980,959,2012,20Y,KZ,13.14624222,34.7415031,52.1122547,1,62.26415094,14.00625978,48.25789116,22.49490207,6.51,14.00625978,6.784210472,0.554625739,17.06870872,1.851279401,8.15144E-11,-0.881102889,-5.09473E-12,2.681654125,0.10802023,0.074937716
KZC,7/16/2013,KZC_5,2651,2630,2013,Control,KZ,22.54545455,34.63636364,42.72727273,1,62.26415094,14.01214386,48.25200708,22.50435226,6.48,14.01214386,1.916102677,0.475686404,24.72222222,1.892549509,8.33316E-11,-0.139176666,-8.0475E-13,7.260351984,0.967446239,0.000199784
KZC,7/31/2012,KZC_2,1640,1607,2012,Control,KZ,22.54545455,34.63636364,42.72727273,1,62.26415094,14.1025641,48.16158684,22.64957265,8.1,14.1025641,4.855787306,1.961069263,32.2201766,1.685218691,7.42025E-11,-0.04315784,-2.49548E-13,1.498453646,0.229849268,0.000102171
NML,7/19/2013,NML_1,2659,2638,2013,Lowland,NM,21.41202126,20.3746612,58.2133176,0.93,64.90566038,13.11633466,51.78932571,20.20830631,6.47,14.10358566,11.21880642,5.263887502,22.22222222,1.802409417,7.93626E-11,-1.947748721,-1.12623E-11,4.334438802,1.090590287,0.0356551
SGU,7/3/2012,SGU_4,1408,1375,2012,Upland,SG,69.11330049,18.0172414,12.8694581,1.31,50.56603774,18.47767681,32.08836093,36.54167428,6.37,14.1050968,4.110471302,4.781115069,13.81032997,1.822292351,8.0238E-11,-0.244787796,-1.41542E-12,0.040311395,0.902698825,0.00107428
SGL,6/12/2012,SGL_4,1234,1201,2012,Lowland,SG,42.97358589,28.5132071,28.5132071,1.24,53.20754717,17.50077761,35.70676956,32.89153239,6.59,14.11353033,7.737061458,1.446259612,26.3140023,1.808127869,7.96143E-11,-0.277997414,-1.60744E-12,1.425313996,0.108560017,0.010516406
KZ4,7/9/2012,KZ4_1,1465,1432,2012,4Y,KZ,2.686365446,40.2677109,57.0459237,1,62.26415094,14.12742382,48.13672712,22.68949886,6.24,14.12742382,3.577476814,0.386415801,24.0678913,1.780468353,7.83965E-11,-0.81311029,-4.70158E-12,1.645483303,0.352270142,0.021210093
SGC,9/24/2013,SGC_5,3035,2990,2013,Control,SG,60.16825165,26.5544989,13.2772495,1.3,50.94339623,18.36678474,32.57661149,36.05331818,6.19,14.12829595,0.693789439,7.641559876,9.944444444,1.869516173,8.23174E-11,-0.589916438,-3.41103E-12,1.37887981,0.369376379,0.01426961
SGN,6/10/2011,SGN_4,292,352,2011,N,SG,67.67328587,21.5511428,10.7755714,1.5,43.39622642,21.22696982,22.1692566,48.91432175,4.78,14.15131321,1.88323556,1.139431978,n/a,2.398200164,1.05596E-10,-0.143684708,-8.30816E-13,8.470766915,0.3054776,0.00091408
KZ4,5/22/2012,KZ4_4,988,967,2012,4Y,KZ,1.895959165,35.9714816,62.1325592,1,62.26415094,14.19483101,48.06931993,22.79775889,6.32,14.19483101,4.005283545,0.159743907,21.10024511,1.754096275,7.72353E-11,-1.389758667,-8.03589E-12,4.333785218,0.075922021,0.296620231
KZ20,5/22/2012,KZ20_1,979,958,2012,20Y,KZ,10.03428388,34.60219851,55.36351761,1,62.26415094,14.20634921,48.05780173,22.81625782,6.09,14.20634921,6.344537845,0.829826932,17.07606379,1.92405503,8.47188E-11,-0.837569062,-4.84301E-12,1.0562997,0.62250261,0.0109236
NML,8/6/2012,NML_1,1651,1618,2012,Lowland,NM,21.41202126,20.3746612,58.2133176,0.93,64.90566038,13.22257426,51.68308612,20.37198941,6.7,14.21782178,3.988428945,0.994299922,20.8562664,n/a,n/a,n/a,n/a,n/a,n/a,n/a
SGNW,10/8/2013,SGNW_2,3092,3047,2013,NW,SG,64.35244968,21.936954,13.7105963,1.5,43.39622642,21.33518225,22.06104417,49.16368083,6.56,14.22345483,1.161614378,6.287072009,8.388888889,1.955846963,8.61186E-11,-0.967851474,-5.59633E-12,1.193885539,0.484453901,0.039512431
SGU,10/20/2013,SGU_1,3145,3100,2013,Upland,SG,58.64553314,23.2618876,18.0925793,1.31,50.56603774,18.66201118,31.90402656,36.90621614,6.41,14.24581006,1.159443988,7.749362934,5.888888889,1.92628069,8.48168E-11,-0.191264005,-1.10593E-12,0.298859286,n/a,n/a
SGW,6/23/2011,SGW_1,84,340,2011,W,SG,48.66244216,32.4237207,18.9138371,1.5,43.39622642,21.42025611,21.97597031,49.3597206,8.05,14.28017074,4.942203866,1.508061075,21.97556501,1.790332033,7.88308E-11,-0.18036002,-1.04288E-12,6.974316406,n/a,n/a
KZ4,6/30/2011,KZ4_3,147,33,2011,4Y,KZ,5.456526297,32.6011978,61.9422759,1,62.26415094,14.28398058,47.98017036,22.94093851,6.54,14.28398058,9.884590002,0.675456614,26.84793764,1.809907509,7.96927E-11,-1.569540747,-9.07543E-12,6.481435841,0.240990182,0.112159449
SGU,5/20/2011,SGU_4,221,208,2011,Upland,SG,69.11330049,18.0172414,12.8694581,1.31,50.56603774,18.72157321,31.84446453,37.02400672,5.91,14.29127726,n/a,n/a,n/a,1.984265025,8.73699E-11,-0.113573978,-6.5671E-13,2.621401905,1.575783674,0.000112588
NML,7/19/2013,NML_5,2663,2642,2013,Lowland,NM,13.76870556,23.7879433,62.4433511,0.93,64.90566038,13.3221135,51.58354687,20.52534929,6.56,14.32485323,4.134625677,1.523244507,23.38888889,1.808332169,7.96233E-11,-1.70007499,-9.83021E-12,4.929413759,0.349731786,0.08448858
SGW,6/23/2011,SGW_2,85,341,2011,W,SG,54.60712865,26.701689,18.6911823,1.5,43.39622642,21.48793035,21.90829607,49.51566559,7.59,14.3252869,6.356598362,1.205700602,21.98405573,1.890350647,8.32347E-11,-2.139673301,-1.23721E-11,4.871370784,n/a,n/a
SGC,8/5/2013,SGC_3,2769,2748,2013,Control,SG,62.44998112,24.1392978,13.410721,1.3,50.94339623,18.64480443,32.2985918,36.59906054,6.33,14.34215725,4.495131487,6.755167236,18.77777778,1.783338865,7.85229E-11,-0.96525271,-5.5813E-12,3.614399583,1.990334687,0.007859034
KZ20,7/9/2012,KZ20_3,1461,1428,2012,20Y,KZ,7.412518581,32.0495128,60.5379686,1,62.26415094,14.34782609,47.91632485,23.04347827,6.24,14.34782609,5.140893874,0.721051728,23.06185792,2.054624645,9.04679E-11,-1.807857006,-1.04534E-11,2.040107032,0.244183398,0.114111157
SGC,7/22/2013,SGC_2,2672,2651,2013,Control,SG,63.27455919,23.6092119,13.1162289,1.3,50.94339623,18.65239793,32.29099829,36.61396631,6.63,14.34799841,1.286741206,6.587673758,23.44444444,1.874292055,8.25276E-11,-0.968809586,-5.60187E-12,5.569498431,1.46271549,0.009754962
NMU,8/19/2013,NMU_3,2931,2886,2013,Upland,NM,33.03147811,26.2050738,40.7634481,0.85,67.9245283,12.20530064,55.71922766,17.96891483,7.61,14.35917722,4.353333331,1.500433854,20.77777778,1.979060843,8.71408E-11,-1.043229643,-6.03218E-12,3.975854366,0.258807645,0.03322951
ORU,6/27/2012,ORU_3,1431,1398,2012,Upland,OR,43.77901978,31.2338779,24.9871023,1.18,55.47169811,16.94529364,38.52640447,30.5476382,6.51,14.36041834,4.141641293,1.038009997,19.83527778,1.954843693,8.60744E-11,-1.379773587,-7.97815E-12,3.150216285,n/a,n/a
SGW,10/8/2013,SGW_1,3097,3052,2013,W,SG,48.66244216,32.4237207,18.9138371,1.5,43.39622642,21.54728928,21.84893714,49.65244921,7.67,14.36485952,0.964326115,5.72927684,8.055555556,1.910499,8.41219E-11,-0.90909012,-5.25656E-12,0.941873838,0.87206215,0.020493072
SGC,9/24/2013,SGC_6,3036,2991,2013,Control,SG,63.18179338,21.0389752,15.7792314,1.3,50.94339623,18.68813826,32.25525797,36.68412325,7.24,14.37549097,0.964088951,8.992407371,10.44444444,1.870057729,8.23412E-11,-0.358663927,-2.07387E-12,2.089675405,0.655850588,0.002998641
ORL,7/23/2012,ORL_5,1607,1574,2012,Lowland,OR,42.109375,27.421875,30.46875,1.11,58.11320755,15.96424314,42.1489644,27.47093788,6.16,14.38220103,4.330498679,5.795280458,21.10906162,2.175684874,9.57984E-11,-1.448306996,-8.37443E-12,3.429861608,0.03043768,0.595655819
NMU,8/6/2012,NMU_3,1671,1626,2012,Upland,NM,33.03147811,26.2050738,40.7634481,0.85,67.9245283,12.25346534,55.67106296,18.03982398,6.48,14.41584158,4.306664806,1.418719729,20.27934678,1.835608567,8.08244E-11,-1.158864879,-6.70081E-12,n/a,0.490653822,0.025163169
ORL,8/6/2013,ORL_5,2807,2786,2013,Lowland,OR,42.109375,27.421875,30.46875,1.11,58.11320755,16.0471246,42.06608295,27.61355857,6.42,14.45686901,6.482837259,5.053672401,17.95233894,1.498277576,6.59712E-11,-0.796769433,-4.60709E-12,1.408270901,0.175429467,0.066086192
NML,7/23/2012,NML_5,1571,1538,2012,Lowland,NM,13.76870556,23.7879433,62.4433511,0.93,64.90566038,13.46921863,51.43644175,20.75199381,6.47,14.48303078,3.515129436,0.810364145,23.41362689,1.818658057,8.0078E-11,-0.491920207,-2.84439E-12,4.623289705,0.130577127,0.018785111
NML,7/19/2013,NML_3,2661,2640,2013,Lowland,NM,26.65133792,20.5376254,52.8110367,0.93,64.90566038,13.50118671,51.40447367,20.80124696,6.4,14.51740506,3.983694993,2.698770302,22.66666667,1.767463861,7.78239E-11,-1.129780671,-6.53264E-12,7.530041748,0.577919297,0.023718305
ORU,9/21/2013,ORU_4,3028,2983,2013,Upland,OR,37.34295269,31.3285237,31.3285237,1.18,55.47169811,17.13424658,38.33745153,30.88826765,6.43,14.52054795,62.84603141,3.56033085,13.78069136,1.904550226,8.386E-11,-0.315571864,-1.82471E-12,3.510120831,0.054599996,0.022618324
KZC,6/30/2011,KZC_5,161,83,2011,Control,KZ,22.54545455,34.63636364,42.72727273,1,62.26415094,14.53104359,47.73310735,23.33773667,6.48,14.53104359,12.93487965,1.369636083,24.4102559,2.214344772,9.75006E-11,-1.334955475,-7.719E-12,4.277726939,1.89118083,0.006943124
ORU,7/23/2012,ORU_1,1609,1576,2012,Upland,OR,43.07727506,32.9552618,23.9674631,1.18,55.47169811,17.15768621,38.31401191,30.93052275,6.26,14.54041204,7.825965479,5.927717236,22.08719136,2.029535729,8.93632E-11,-1.193091811,-6.89872E-12,2.184670403,0.490518206,0.031710723
MAU,10/27/2013,MAU_2,3158,3113,2013,Upland,MA,15.74501109,42.1274945,42.1274945,0.82,69.05660377,11.92548077,57.131123,17.26913882,7.28,14.54326923,3.011004945,2.608108473,9.008328499,1.9678362,8.66465E-11,-0.545422802,-3.15375E-12,0.838615598,0.031056022,0.074668028
KZ20,7/9/2012,KZ20_4,1462,1429,2012,20Y,KZ,8.422352941,33.9176471,57.66,1,62.26415094,14.55621302,47.70793792,23.3781603,6.43,14.55621302,5.407111941,0.431081864,23.0577984,1.65117008,7.27033E-11,-0.677652192,-3.91833E-12,0.96406808,n/a,n/a
