Date, PFD(µmol/m²s)
Aug 22 2023 at 2:00:00 AM, -0.01
Aug 22 2023 at 2:15:00 AM, 0.124
Aug 22 2023 at 2:30:00 AM, 0.02
Aug 22 2023 at 2:45:00 AM, 0
Aug 22 2023 at 3:00:00 AM, 0.139
Aug 22 2023 at 3:15:00 AM, 0.119
Aug 22 2023 at 3:30:00 AM, 0.263
Aug 22 2023 at 3:45:00 AM, 0.099
Aug 22 2023 at 4:00:00 AM, 0.094
Aug 22 2023 at 4:15:00 AM, -0.045
Aug 22 2023 at 4:30:00 AM, 0.119
Aug 22 2023 at 4:45:00 AM, 0.04
Aug 22 2023 at 5:00:00 AM, 0.104
Aug 22 2023 at 5:15:00 AM, 0.099
Aug 22 2023 at 5:30:00 AM, 0.07
Aug 22 2023 at 5:45:00 AM, -0.015
Aug 22 2023 at 6:00:00 AM, 1.018
Aug 22 2023 at 6:15:00 AM, 8.757
Aug 22 2023 at 6:30:00 AM, 38.743
Aug 22 2023 at 6:45:00 AM, 86.501
Aug 22 2023 at 7:00:00 AM, 140.627
Aug 22 2023 at 7:15:00 AM, 199.497
Aug 22 2023 at 7:30:00 AM, 252.406
Aug 22 2023 at 7:45:00 AM, 444.532
Aug 22 2023 at 8:00:00 AM, 574.847
Aug 22 2023 at 8:15:00 AM, 658.115
Aug 22 2023 at 8:30:00 AM, 792.642
Aug 22 2023 at 8:45:00 AM, 937.919
Aug 22 2023 at 9:00:00 AM, 1072.521
Aug 22 2023 at 9:15:00 AM, 1199.981
Aug 22 2023 at 9:30:00 AM, 1338.209
Aug 22 2023 at 9:45:00 AM, 1470.61
Aug 22 2023 at 10:00:00 AM, 1588.613
Aug 22 2023 at 10:15:00 AM, 1682.724
Aug 22 2023 at 10:30:00 AM, 1808.132
Aug 22 2023 at 10:45:00 AM, 1562.397
Aug 22 2023 at 11:00:00 AM, 1973.018
Aug 22 2023 at 11:15:00 AM, 1794.666
Aug 22 2023 at 11:30:00 AM, 2352.61
Aug 22 2023 at 11:45:00 AM, 2295.648
Aug 22 2023 at 12:00:00 PM, 2289.558
Aug 22 2023 at 12:15:00 PM, 2264.48
Aug 22 2023 at 12:30:00 PM, 2287.065
Aug 22 2023 at 12:45:00 PM, 2304.817
Aug 22 2023 at 1:00:00 PM, 2296.318
Aug 22 2023 at 1:15:00 PM, 2305.9
Aug 22 2023 at 1:30:00 PM, 2293.15
Aug 22 2023 at 1:45:00 PM, 2259.443
Aug 22 2023 at 2:00:00 PM, 2227.654
Aug 22 2023 at 2:15:00 PM, 2192.333
Aug 22 2023 at 2:30:00 PM, 2145.713
Aug 22 2023 at 2:45:00 PM, 1959.761
Aug 22 2023 at 3:00:00 PM, 2067.273
Aug 22 2023 at 3:15:00 PM, 1125.738
Aug 22 2023 at 3:30:00 PM, 1805.673
Aug 22 2023 at 3:45:00 PM, 1778.414
Aug 22 2023 at 4:00:00 PM, 1711.031
Aug 22 2023 at 4:15:00 PM, 1309.077
Aug 22 2023 at 4:30:00 PM, 1199.504
Aug 22 2023 at 4:45:00 PM, 1329.65
Aug 22 2023 at 5:00:00 PM, 1133.502
Aug 22 2023 at 5:15:00 PM, 1035.814
Aug 22 2023 at 5:30:00 PM, 927.597
Aug 22 2023 at 5:45:00 PM, 794.58
Aug 22 2023 at 6:00:00 PM, 660.603
Aug 22 2023 at 6:15:00 PM, 529.642
Aug 22 2023 at 6:30:00 PM, 413.045
Aug 22 2023 at 6:45:00 PM, 309.214
Aug 22 2023 at 7:00:00 PM, 210.782
Aug 22 2023 at 7:15:00 PM, 125.716
Aug 22 2023 at 7:30:00 PM, 63.856
Aug 22 2023 at 7:45:00 PM, 23.33
Aug 22 2023 at 8:00:00 PM, 5.424
Aug 22 2023 at 8:15:00 PM, 0.601
Aug 22 2023 at 8:30:00 PM, -0.02
Aug 22 2023 at 8:45:00 PM, 0.055
Aug 22 2023 at 9:00:00 PM, 0.04
Aug 22 2023 at 9:15:00 PM, 0.154
Aug 22 2023 at 9:30:00 PM, 0.263
Aug 22 2023 at 9:45:00 PM, 0.114
Aug 22 2023 at 10:00:00 PM, 0.084
Aug 22 2023 at 10:15:00 PM, 0.064
Aug 22 2023 at 10:30:00 PM, 0.094
Aug 22 2023 at 10:45:00 PM, 0.01
Aug 22 2023 at 11:00:00 PM, 0.174
Aug 22 2023 at 11:15:00 PM, -0.025
Aug 22 2023 at 11:30:00 PM, 0.04
Aug 22 2023 at 11:45:00 PM, 0.209
Aug 23 2023 at 12:00:00 AM, -0.074
Aug 23 2023 at 12:15:00 AM, -0.015
Aug 23 2023 at 12:30:00 AM, 0.129
Aug 23 2023 at 12:45:00 AM, 0.035
Aug 23 2023 at 1:00:00 AM, 0.07
Aug 23 2023 at 1:15:00 AM, 0.03
Aug 23 2023 at 1:30:00 AM, 0.094
Aug 23 2023 at 1:45:00 AM, -0.005
Aug 23 2023 at 2:00:00 AM, 0.114
Aug 23 2023 at 2:15:00 AM, -0.114
Aug 23 2023 at 2:30:00 AM, 0.045
Aug 23 2023 at 2:45:00 AM, 0.109
Aug 23 2023 at 3:00:00 AM, 0
Aug 23 2023 at 3:15:00 AM, 0.02
Aug 23 2023 at 3:30:00 AM, -0.02
Aug 23 2023 at 3:45:00 AM, 0.025
Aug 23 2023 at 4:00:00 AM, 0.07
Aug 23 2023 at 4:15:00 AM, 0.084
Aug 23 2023 at 4:30:00 AM, -0.005
Aug 23 2023 at 4:45:00 AM, 0.094
Aug 23 2023 at 5:00:00 AM, 0.134
Aug 23 2023 at 5:15:00 AM, 0.035
Aug 23 2023 at 5:30:00 AM, 0.084
Aug 23 2023 at 5:45:00 AM, 0.129
Aug 23 2023 at 6:00:00 AM, 1.122
Aug 23 2023 at 6:15:00 AM, 8.951
Aug 23 2023 at 6:30:00 AM, 32.395
Aug 23 2023 at 6:45:00 AM, 74.074
Aug 23 2023 at 7:00:00 AM, 126.665
Aug 23 2023 at 7:15:00 AM, 179.509
Aug 23 2023 at 7:30:00 AM, 237.082
Aug 23 2023 at 7:45:00 AM, 405.972
Aug 23 2023 at 8:00:00 AM, 601.242
Aug 23 2023 at 8:15:00 AM, 598.555
Aug 23 2023 at 8:30:00 AM, 845.8
Aug 23 2023 at 8:45:00 AM, 975.202
Aug 23 2023 at 9:00:00 AM, 1096.8
Aug 23 2023 at 9:15:00 AM, 1225.958
Aug 23 2023 at 9:30:00 AM, 1347.08
Aug 23 2023 at 9:45:00 AM, 1469.125
Aug 23 2023 at 10:00:00 AM, 1581.828
Aug 23 2023 at 10:15:00 AM, 1672.526
Aug 23 2023 at 10:30:00 AM, 1773.78
Aug 23 2023 at 10:45:00 AM, 1937.553
Aug 23 2023 at 11:00:00 AM, 2067.715
Aug 23 2023 at 11:15:00 AM, 2060.294
Aug 23 2023 at 11:30:00 AM, 1544.386
Aug 23 2023 at 11:45:00 AM, 2305.294
Aug 23 2023 at 12:00:00 PM, 2402.628
Aug 23 2023 at 12:15:00 PM, 2285.217
Aug 23 2023 at 12:30:00 PM, 2272.561
Aug 23 2023 at 12:45:00 PM, 2295.837
Aug 23 2023 at 1:00:00 PM, 2096.464
Aug 23 2023 at 1:15:00 PM, 2276.848
Aug 23 2023 at 1:30:00 PM, 2290.919
Aug 23 2023 at 1:45:00 PM, 2265.607
Aug 23 2023 at 2:00:00 PM, 2210.796
Aug 23 2023 at 2:15:00 PM, 2181.013
Aug 23 2023 at 2:30:00 PM, 2120.425
Aug 23 2023 at 2:45:00 PM, 2074.733
Aug 23 2023 at 3:00:00 PM, 1999.334
Aug 23 2023 at 3:15:00 PM, 1895.904
Aug 23 2023 at 3:30:00 PM, 1830.364
Aug 23 2023 at 3:45:00 PM, 1735.469
Aug 23 2023 at 4:00:00 PM, 1647.15
Aug 23 2023 at 4:15:00 PM, 1520.649
Aug 23 2023 at 4:30:00 PM, 1421.471
Aug 23 2023 at 4:45:00 PM, 1299.803
Aug 23 2023 at 5:00:00 PM, 1165.897
Aug 23 2023 at 5:15:00 PM, 1050.497
Aug 23 2023 at 5:30:00 PM, 929.579
Aug 23 2023 at 5:45:00 PM, 791.326
Aug 23 2023 at 6:00:00 PM, 668.153
Aug 23 2023 at 6:15:00 PM, 545.924
Aug 23 2023 at 6:30:00 PM, 430.952
Aug 23 2023 at 6:45:00 PM, 332.986
Aug 23 2023 at 7:00:00 PM, 235.299
Aug 23 2023 at 7:15:00 PM, 144.65
Aug 23 2023 at 7:30:00 PM, 73.383
Aug 23 2023 at 7:45:00 PM, 23.37
Aug 23 2023 at 8:00:00 PM, 4.609
Aug 23 2023 at 8:15:00 PM, 0.452
Aug 23 2023 at 8:30:00 PM, 0.109
Aug 23 2023 at 8:45:00 PM, 0.099
Aug 23 2023 at 9:00:00 PM, 0.139
Aug 23 2023 at 9:15:00 PM, -0.005
Aug 23 2023 at 9:30:00 PM, 0.218
Aug 23 2023 at 9:45:00 PM, 0.109
Aug 23 2023 at 10:00:00 PM, -0.015
Aug 23 2023 at 10:15:00 PM, 0.134
Aug 23 2023 at 10:30:00 PM, 0.055
Aug 23 2023 at 10:45:00 PM, 0.064
Aug 23 2023 at 11:00:00 PM, 0.06
Aug 23 2023 at 11:15:00 PM, 0.035
Aug 23 2023 at 11:30:00 PM, 0.084
Aug 23 2023 at 11:45:00 PM, 0.144
Aug 24 2023 at 12:00:00 AM, 0.015
Aug 24 2023 at 12:15:00 AM, 0.154
Aug 24 2023 at 12:30:00 AM, 0.074
Aug 24 2023 at 12:45:00 AM, 0.07
Aug 24 2023 at 1:00:00 AM, 0
Aug 24 2023 at 1:15:00 AM, 0.035
Aug 24 2023 at 1:30:00 AM, -0.025
Aug 24 2023 at 1:45:00 AM, 0.119
Aug 24 2023 at 2:00:00 AM, 0.035
Aug 24 2023 at 2:15:00 AM, 0.139
Aug 24 2023 at 2:30:00 AM, 0.045
Aug 24 2023 at 2:45:00 AM, 0.134
Aug 24 2023 at 3:00:00 AM, -0.074
Aug 24 2023 at 3:15:00 AM, 0.084
Aug 24 2023 at 3:30:00 AM, 0.035
Aug 24 2023 at 3:45:00 AM, 0.055
Aug 24 2023 at 4:00:00 AM, 0.06
Aug 24 2023 at 4:15:00 AM, 0.084
Aug 24 2023 at 4:30:00 AM, -0.025
Aug 24 2023 at 4:45:00 AM, 0.01
Aug 24 2023 at 5:00:00 AM, 0.035
Aug 24 2023 at 5:15:00 AM, 0.005
Aug 24 2023 at 5:30:00 AM, 0.064
Aug 24 2023 at 5:45:00 AM, 0.154
Aug 24 2023 at 6:00:00 AM, 0.795
Aug 24 2023 at 6:15:00 AM, 7.068
Aug 24 2023 at 6:30:00 AM, 31.208
Aug 24 2023 at 6:45:00 AM, 83.278
Aug 24 2023 at 7:00:00 AM, 147.233
Aug 24 2023 at 7:15:00 AM, 184.581
Aug 24 2023 at 7:30:00 AM, 233.64
Aug 24 2023 at 7:45:00 AM, 405.391
Aug 24 2023 at 8:00:00 AM, 581.344
Aug 24 2023 at 8:15:00 AM, 704.388
Aug 24 2023 at 8:30:00 AM, 835.15
Aug 24 2023 at 8:45:00 AM, 967.016
Aug 24 2023 at 9:00:00 AM, 1096.576
Aug 24 2023 at 9:15:00 AM, 1226.226
Aug 24 2023 at 9:30:00 AM, 1346.126
Aug 24 2023 at 9:45:00 AM, 1461.938
Aug 24 2023 at 10:00:00 AM, 1570.821
Aug 24 2023 at 10:15:00 AM, 1677.712
Aug 24 2023 at 10:30:00 AM, 1777.922
Aug 24 2023 at 10:45:00 AM, 1869.832
Aug 24 2023 at 11:00:00 AM, 1949.653
Aug 24 2023 at 11:15:00 AM, 2027.512
Aug 24 2023 at 11:30:00 AM, 2096.544
Aug 24 2023 at 11:45:00 AM, 2152.94
Aug 24 2023 at 12:00:00 PM, 2199.138
Aug 24 2023 at 12:15:00 PM, 2244.02
Aug 24 2023 at 12:30:00 PM, 2269.77
Aug 24 2023 at 12:45:00 PM, 2280.692
Aug 24 2023 at 1:00:00 PM, 2278.333
Aug 24 2023 at 1:15:00 PM, 2273.162
Aug 24 2023 at 1:30:00 PM, 2263.526
Aug 24 2023 at 1:45:00 PM, 2238.284
Aug 24 2023 at 2:00:00 PM, 2203.002
Aug 24 2023 at 2:15:00 PM, 2158.061
Aug 24 2023 at 2:30:00 PM, 2092.292
Aug 24 2023 at 2:45:00 PM, 2030.84
Aug 24 2023 at 3:00:00 PM, 1965.776
Aug 24 2023 at 3:15:00 PM, 1892.785
Aug 24 2023 at 3:30:00 PM, 1728.753
Aug 24 2023 at 3:45:00 PM, 1519.531
Aug 24 2023 at 4:00:00 PM, 1593.078
Aug 24 2023 at 4:15:00 PM, 1097.48
Aug 24 2023 at 4:30:00 PM, 1371.145
Aug 24 2023 at 4:45:00 PM, 1237.144
Aug 24 2023 at 5:00:00 PM, 1115.342
Aug 24 2023 at 5:15:00 PM, 989.233
Aug 24 2023 at 5:30:00 PM, 849.312
Aug 24 2023 at 5:45:00 PM, 735.367
Aug 24 2023 at 6:00:00 PM, 620.882
Aug 24 2023 at 6:15:00 PM, 503.197
Aug 24 2023 at 6:30:00 PM, 402.421
Aug 24 2023 at 6:45:00 PM, 300.84
Aug 24 2023 at 7:00:00 PM, 211.567
Aug 24 2023 at 7:15:00 PM, 124.752
Aug 24 2023 at 7:30:00 PM, 60.424
Aug 24 2023 at 7:45:00 PM, 20.206
Aug 24 2023 at 8:00:00 PM, 3.452
Aug 24 2023 at 8:15:00 PM, 0.323
Aug 24 2023 at 8:30:00 PM, 0.089
Aug 24 2023 at 8:45:00 PM, 0.258
Aug 24 2023 at 9:00:00 PM, 0.084
Aug 24 2023 at 9:15:00 PM, -0.05
Aug 24 2023 at 9:30:00 PM, 0.084
Aug 24 2023 at 9:45:00 PM, 0.04
Aug 24 2023 at 10:00:00 PM, 0.184
Aug 24 2023 at 10:15:00 PM, -0.03
Aug 24 2023 at 10:30:00 PM, 0.025
Aug 24 2023 at 10:45:00 PM, 0.04
Aug 24 2023 at 11:00:00 PM, 0.084
Aug 24 2023 at 11:15:00 PM, 0.03
Aug 24 2023 at 11:30:00 PM, 0.214
Aug 24 2023 at 11:45:00 PM, 0.064
Aug 25 2023 at 12:00:00 AM, 0.094
Aug 25 2023 at 12:15:00 AM, 0.045
Aug 25 2023 at 12:30:00 AM, 0.025
Aug 25 2023 at 12:45:00 AM, 0.204
Aug 25 2023 at 1:00:00 AM, 0.124
Aug 25 2023 at 1:15:00 AM, 0.07
Aug 25 2023 at 1:30:00 AM, 0.035
Aug 25 2023 at 1:45:00 AM, 0.079
Aug 25 2023 at 2:00:00 AM, 0.224
Aug 25 2023 at 2:15:00 AM, 0
Aug 25 2023 at 2:30:00 AM, 0.114
Aug 25 2023 at 2:45:00 AM, 0.06
Aug 25 2023 at 3:00:00 AM, 0.189
Aug 25 2023 at 3:15:00 AM, 0.149
Aug 25 2023 at 3:30:00 AM, 0.089
Aug 25 2023 at 3:45:00 AM, -0.005
Aug 25 2023 at 4:00:00 AM, 0.109
Aug 25 2023 at 4:15:00 AM, -0.04
Aug 25 2023 at 4:30:00 AM, 0.025
Aug 25 2023 at 4:45:00 AM, -0.084
Aug 25 2023 at 5:00:00 AM, 0.06
Aug 25 2023 at 5:15:00 AM, 0.04
Aug 25 2023 at 5:30:00 AM, 0.02
Aug 25 2023 at 5:45:00 AM, -0.035
Aug 25 2023 at 6:00:00 AM, 0.74
Aug 25 2023 at 6:15:00 AM, 7.495
Aug 25 2023 at 6:30:00 AM, 29.46
Aug 25 2023 at 6:45:00 AM, 66.787
Aug 25 2023 at 7:00:00 AM, 117.878
Aug 25 2023 at 7:15:00 AM, 221.913
Aug 25 2023 at 7:30:00 AM, 278.398
Aug 25 2023 at 7:45:00 AM, 261.143
Aug 25 2023 at 8:00:00 AM, 427.082
Aug 25 2023 at 8:15:00 AM, 435.75
Aug 25 2023 at 8:30:00 AM, 476.117
Aug 25 2023 at 8:45:00 AM, 623.028
Aug 25 2023 at 9:00:00 AM, 668.546
Aug 25 2023 at 9:15:00 AM, 1165.852
Aug 25 2023 at 9:30:00 AM, 1251.871
Aug 25 2023 at 9:45:00 AM, 1371.95
Aug 25 2023 at 10:00:00 AM, 1210.118
Aug 25 2023 at 10:15:00 AM, 1414.547
Aug 25 2023 at 10:30:00 AM, 1903.489
Aug 25 2023 at 10:45:00 AM, 2043.237
Aug 25 2023 at 11:00:00 AM, 2008.493
Aug 25 2023 at 11:15:00 AM, 1264.07
Aug 25 2023 at 11:30:00 AM, 1868.104
Aug 25 2023 at 11:45:00 AM, 1462.395
Aug 25 2023 at 12:00:00 PM, 1462.842
Aug 25 2023 at 12:15:00 PM, 2211.188
Aug 25 2023 at 12:30:00 PM, 1594.712
Aug 25 2023 at 12:45:00 PM, 1079.087
Aug 25 2023 at 1:00:00 PM, 1195.381
Aug 25 2023 at 1:15:00 PM, 966.728
Aug 25 2023 at 1:30:00 PM, 1497.159
Aug 25 2023 at 1:45:00 PM, 1569.266
Aug 25 2023 at 2:00:00 PM, 1210.56
Aug 25 2023 at 2:15:00 PM, 1969.74
Aug 25 2023 at 2:30:00 PM, 2094.651
Aug 25 2023 at 2:45:00 PM, 1622.066
Aug 25 2023 at 3:00:00 PM, 1731.073
Aug 25 2023 at 3:15:00 PM, 1916.026
Aug 25 2023 at 3:30:00 PM, 2070.099
Aug 25 2023 at 3:45:00 PM, 2098.734
Aug 25 2023 at 4:00:00 PM, 1369.481
Aug 25 2023 at 4:15:00 PM, 961.259
Aug 25 2023 at 4:30:00 PM, 605.161
Aug 25 2023 at 4:45:00 PM, 1166.214
Aug 25 2023 at 5:00:00 PM, 450.04
Aug 25 2023 at 5:15:00 PM, 981.525
Aug 25 2023 at 5:30:00 PM, 979.821
Aug 25 2023 at 5:45:00 PM, 355.765
Aug 25 2023 at 6:00:00 PM, 320.4
Aug 25 2023 at 6:15:00 PM, 475.531
Aug 25 2023 at 6:30:00 PM, 448.068
Aug 25 2023 at 6:45:00 PM, 300.07
Aug 25 2023 at 7:00:00 PM, 200.227
Aug 25 2023 at 7:15:00 PM, 110.115
Aug 25 2023 at 7:30:00 PM, 49.099
Aug 25 2023 at 7:45:00 PM, 18.289
Aug 25 2023 at 8:00:00 PM, 3.184
Aug 25 2023 at 8:15:00 PM, 0.209
Aug 25 2023 at 8:30:00 PM, 0.159
Aug 25 2023 at 8:45:00 PM, 0.144
Aug 25 2023 at 9:00:00 PM, 0.064
Aug 25 2023 at 9:15:00 PM, 0.104
Aug 25 2023 at 9:30:00 PM, 0.035
Aug 25 2023 at 9:45:00 PM, -0.025
Aug 25 2023 at 10:00:00 PM, 0.089
Aug 25 2023 at 10:15:00 PM, 0.05
Aug 25 2023 at 10:30:00 PM, 0.209
Aug 25 2023 at 10:45:00 PM, 0.055
Aug 25 2023 at 11:00:00 PM, 0.144
Aug 25 2023 at 11:15:00 PM, 0.025
Aug 25 2023 at 11:30:00 PM, 0.05
Aug 25 2023 at 11:45:00 PM, -0.015
Aug 26 2023 at 12:00:00 AM, 0.025
Aug 26 2023 at 12:15:00 AM, 0.03
Aug 26 2023 at 12:30:00 AM, 0.04
Aug 26 2023 at 12:45:00 AM, 0.214
Aug 26 2023 at 1:00:00 AM, 0.114
Aug 26 2023 at 1:15:00 AM, 0.025
Aug 26 2023 at 1:30:00 AM, -0.005
Aug 26 2023 at 1:45:00 AM, 0
Aug 26 2023 at 2:00:00 AM, 0.114
Aug 26 2023 at 2:15:00 AM, 0.074
Aug 26 2023 at 2:30:00 AM, 0.04
Aug 26 2023 at 2:45:00 AM, 0.035
Aug 26 2023 at 3:00:00 AM, 0.209
Aug 26 2023 at 3:15:00 AM, -0.07
Aug 26 2023 at 3:30:00 AM, -0.035
Aug 26 2023 at 3:45:00 AM, 0.04
Aug 26 2023 at 4:00:00 AM, -0.02
Aug 26 2023 at 4:15:00 AM, 0.089
Aug 26 2023 at 4:30:00 AM, 0.079
Aug 26 2023 at 4:45:00 AM, 0.064
Aug 26 2023 at 5:00:00 AM, 0.015
Aug 26 2023 at 5:15:00 AM, -0.02
Aug 26 2023 at 5:30:00 AM, 0.074
Aug 26 2023 at 5:45:00 AM, 0.025
Aug 26 2023 at 6:00:00 AM, 0.442
Aug 26 2023 at 6:15:00 AM, 4.495
Aug 26 2023 at 6:30:00 AM, 17.509
Aug 26 2023 at 6:45:00 AM, 45.816
Aug 26 2023 at 7:00:00 AM, 83.198
Aug 26 2023 at 7:15:00 AM, 190.839
Aug 26 2023 at 7:30:00 AM, 261.168
Aug 26 2023 at 7:45:00 AM, 291.293
Aug 26 2023 at 8:00:00 AM, 416.542
Aug 26 2023 at 8:15:00 AM, 280.147
Aug 26 2023 at 8:30:00 AM, 155.672
Aug 26 2023 at 8:45:00 AM, 286.475
Aug 26 2023 at 9:00:00 AM, 350.277
Aug 26 2023 at 9:15:00 AM, 447.194
Aug 26 2023 at 9:30:00 AM, 286.947
Aug 26 2023 at 9:45:00 AM, 291.496
Aug 26 2023 at 10:00:00 AM, 623.698
Aug 26 2023 at 10:15:00 AM, 640
Aug 26 2023 at 10:30:00 AM, 571.797
Aug 26 2023 at 10:45:00 AM, 508.467
Aug 26 2023 at 11:00:00 AM, 323.762
Aug 26 2023 at 11:15:00 AM, 406.24
Aug 26 2023 at 11:30:00 AM, 621.686
Aug 26 2023 at 11:45:00 AM, 708.178
Aug 26 2023 at 12:00:00 PM, 800.172
Aug 26 2023 at 12:15:00 PM, 430.127
Aug 26 2023 at 12:30:00 PM, 488.862
Aug 26 2023 at 12:45:00 PM, 713.294
Aug 26 2023 at 1:00:00 PM, 1069.362
Aug 26 2023 at 1:15:00 PM, 875.423
Aug 26 2023 at 1:30:00 PM, 459.919
Aug 26 2023 at 1:45:00 PM, 512.272
Aug 26 2023 at 2:00:00 PM, 521.268
Aug 26 2023 at 2:15:00 PM, 496.879
Aug 26 2023 at 2:30:00 PM, 681.49
Aug 26 2023 at 2:45:00 PM, 593.364
Aug 26 2023 at 3:00:00 PM, 800.59
Aug 26 2023 at 3:15:00 PM, 531.44
Aug 26 2023 at 3:30:00 PM, 326.484
Aug 26 2023 at 3:45:00 PM, 346.536
Aug 26 2023 at 4:00:00 PM, 251.82
Aug 26 2023 at 4:15:00 PM, 246.679
Aug 26 2023 at 4:30:00 PM, 274.31
Aug 26 2023 at 4:45:00 PM, 434.657
Aug 26 2023 at 5:00:00 PM, 360.151
Aug 26 2023 at 5:15:00 PM, 612.492
Aug 26 2023 at 5:30:00 PM, 445.649
Aug 26 2023 at 5:45:00 PM, 332.052
Aug 26 2023 at 6:00:00 PM, 287.066
Aug 26 2023 at 6:15:00 PM, 173.042
Aug 26 2023 at 6:30:00 PM, 127.474
Aug 26 2023 at 6:45:00 PM, 99.058
Aug 26 2023 at 7:00:00 PM, 74.426
Aug 26 2023 at 7:15:00 PM, 34.74
Aug 26 2023 at 7:30:00 PM, 26.499
Aug 26 2023 at 7:45:00 PM, 13.684
Aug 26 2023 at 8:00:00 PM, 2.93
Aug 26 2023 at 8:15:00 PM, 0.209
Aug 26 2023 at 8:30:00 PM, -0.035
Aug 26 2023 at 8:45:00 PM, 0.055
Aug 26 2023 at 9:00:00 PM, -0.005
Aug 26 2023 at 9:15:00 PM, 0.07
Aug 26 2023 at 9:30:00 PM, 0.045
Aug 26 2023 at 9:45:00 PM, 0.104
Aug 26 2023 at 10:00:00 PM, 0
Aug 26 2023 at 10:15:00 PM, 0.025
Aug 26 2023 at 10:30:00 PM, -0.064
Aug 26 2023 at 10:45:00 PM, 0
Aug 26 2023 at 11:00:00 PM, 0.01
Aug 26 2023 at 11:15:00 PM, 0.02
Aug 26 2023 at 11:30:00 PM, 0.055
Aug 26 2023 at 11:45:00 PM, 0.064
Aug 27 2023 at 12:00:00 AM, 0.035
Aug 27 2023 at 12:15:00 AM, -0.005
Aug 27 2023 at 12:30:00 AM, 0.064
Aug 27 2023 at 12:45:00 AM, -0.025
Aug 27 2023 at 1:00:00 AM, -0.03
Aug 27 2023 at 1:15:00 AM, 0.025
Aug 27 2023 at 1:30:00 AM, 0.139
Aug 27 2023 at 1:45:00 AM, 0.025
Aug 27 2023 at 2:00:00 AM, 0.01
Aug 27 2023 at 2:15:00 AM, -0.055
Aug 27 2023 at 2:30:00 AM, 0.129
Aug 27 2023 at 2:45:00 AM, 0.07
Aug 27 2023 at 3:00:00 AM, 0.05
Aug 27 2023 at 3:15:00 AM, 0.045
Aug 27 2023 at 3:30:00 AM, 0
Aug 27 2023 at 3:45:00 AM, 0.084
Aug 27 2023 at 4:00:00 AM, 0.025
Aug 27 2023 at 4:15:00 AM, 0.094
Aug 27 2023 at 4:30:00 AM, 0.055
Aug 27 2023 at 4:45:00 AM, 0.015
Aug 27 2023 at 5:00:00 AM, -0.025
Aug 27 2023 at 5:15:00 AM, 0.02
Aug 27 2023 at 5:30:00 AM, 0.164
Aug 27 2023 at 5:45:00 AM, -0.04
Aug 27 2023 at 6:00:00 AM, 0.571
Aug 27 2023 at 6:15:00 AM, 4.888
Aug 27 2023 at 6:30:00 AM, 19.183
Aug 27 2023 at 6:45:00 AM, 31.114
Aug 27 2023 at 7:00:00 AM, 59.014
Aug 27 2023 at 7:15:00 AM, 107.989
Aug 27 2023 at 7:30:00 AM, 161.936
Aug 27 2023 at 7:45:00 AM, 196.372
Aug 27 2023 at 8:00:00 AM, 242.184
Aug 27 2023 at 8:15:00 AM, 465.472
Aug 27 2023 at 8:30:00 AM, 555.778
Aug 27 2023 at 8:45:00 AM, 446.707
Aug 27 2023 at 9:00:00 AM, 774.031
Aug 27 2023 at 9:15:00 AM, 1153.966
Aug 27 2023 at 9:30:00 AM, 1443.048
Aug 27 2023 at 9:45:00 AM, 1551.499
Aug 27 2023 at 10:00:00 AM, 1431.634
Aug 27 2023 at 10:15:00 AM, 946.959
Aug 27 2023 at 10:30:00 AM, 1489.783
Aug 27 2023 at 10:45:00 AM, 1037.166
Aug 27 2023 at 11:00:00 AM, 2023.92
Aug 27 2023 at 11:15:00 AM, 2089.868
Aug 27 2023 at 11:30:00 AM, 1855.413
Aug 27 2023 at 11:45:00 AM, 2234.171
Aug 27 2023 at 12:00:00 PM, 1301.969
Aug 27 2023 at 12:15:00 PM, 2439.171
Aug 27 2023 at 12:30:00 PM, 1595.75
Aug 27 2023 at 12:45:00 PM, 1559.834
Aug 27 2023 at 1:00:00 PM, 2537.474
Aug 27 2023 at 1:15:00 PM, 2416.477
Aug 27 2023 at 1:30:00 PM, 2383.778
Aug 27 2023 at 1:45:00 PM, 2319.415
Aug 27 2023 at 2:00:00 PM, 2286.389
Aug 27 2023 at 2:15:00 PM, 2337.679
Aug 27 2023 at 2:30:00 PM, 1084.581
Aug 27 2023 at 2:45:00 PM, 2104.302
Aug 27 2023 at 3:00:00 PM, 2055.436
Aug 27 2023 at 3:15:00 PM, 1646.305
Aug 27 2023 at 3:30:00 PM, 1469.548
Aug 27 2023 at 3:45:00 PM, 642.344
Aug 27 2023 at 4:00:00 PM, 1409.064
Aug 27 2023 at 4:15:00 PM, 1252.423
Aug 27 2023 at 4:30:00 PM, 930.12
Aug 27 2023 at 4:45:00 PM, 1137.51
Aug 27 2023 at 5:00:00 PM, 897.045
Aug 27 2023 at 5:15:00 PM, 1055.221
Aug 27 2023 at 5:30:00 PM, 924.423
Aug 27 2023 at 5:45:00 PM, 795.97
Aug 27 2023 at 6:00:00 PM, 662.302
Aug 27 2023 at 6:15:00 PM, 535.582
Aug 27 2023 at 6:30:00 PM, 416.959
Aug 27 2023 at 6:45:00 PM, 302.454
Aug 27 2023 at 7:00:00 PM, 201.444
Aug 27 2023 at 7:15:00 PM, 113.9
Aug 27 2023 at 7:30:00 PM, 43.556
Aug 27 2023 at 7:45:00 PM, 14.39
Aug 27 2023 at 8:00:00 PM, 2.096
